product_id,transaction_id,customer_id,quantity_stock,expiry_date,price,product_name,total_revenue,payment_method,purchase_date,,,,
295,T000294,C1809,174,15-06-2026,2100,Toys,16.67,Credit Card,08-09-2024,,,,
296,T000295,C7333,175,16-06-2026,2100,Toys,173.41,Crypto,1/28/2025,,,,
297,T000296,C1874,176,17-06-2026,2100,Electronics,98.49,Gift Card,9/14/2024,,,,
298,T000297,C2576,177,18-06-2026,2100,Toys,19.4,Crypto,5/27/2025,,,,
299,T000298,C4529,178,19-06-2026,2100,Clothing,319.46,PayPal,7/31/2024,,,,
300,T000299,C6740,179,20-06-2026,2100,Electronics,17.47,Crypto,03-05-2025,,,,
301,T000300,C7034,180,21-06-2026,2100,Toys,87.99,Credit Card,6/17/2025,,,,
302,T000301,C9970,181,22-06-2026,2100,Clothing,47.27,Crypto,7/19/2024,,,,
303,T000302,C1048,182,23-06-2026,2100,Home,13.04,Credit Card,8/24/2024,,,,
304,T000303,C7815,183,24-06-2026,2100,Beauty,68.14,Gift Card,2/25/2025,,,,
305,T000304,C5020,184,25-06-2026,2100,Toys,94.85,Gift Card,8/19/2024,,,,
306,T000305,C8007,185,26-06-2026,2100,Clothing,123.63,Gift Card,2/14/2025,,,,
307,T000306,C3923,186,27-06-2026,2100,Home,31.64,PayPal,06-04-2025,,,,
308,T000307,C3301,187,28-06-2026,2100,Electronics,53.2,Crypto,09-07-2024,,,,
309,T000308,C1436,188,29-06-2026,2100,Clothing,4.89,Credit Card,12/28/2024,,,,
310,T000309,C1569,189,30-06-2026,2100,Electronics,74.92,Crypto,10/16/2024,,,,
311,T000310,C2143,190,01-07-2026,2100,Electronics,115.44,PayPal,09-07-2024,,,,
312,T000311,C2577,191,02-07-2026,2100,Clothing,73.06,Gift Card,4/24/2025,,,,
313,T000312,C8492,192,03-07-2026,2100,Electronics,63,Crypto,4/25/2025,,,,
314,T000313,C5082,193,04-07-2026,2100,Home,10.16,PayPal,07-09-2024,,,,
315,T000314,C1116,194,05-07-2026,2100,Home,18.96,Gift Card,12-05-2024,,,,
316,T000315,C5037,195,06-07-2026,2100,Home,151.66,Credit Card,03-01-2025,,,,
317,T000316,C5860,196,07-07-2026,2100,Beauty,48.13,PayPal,09-01-2024,,,,
318,T000317,C8251,197,08-07-2026,2100,Toys,272.31,Crypto,3/25/2025,,,,
319,T000318,C6495,198,09-07-2026,2100,Home,29.04,Credit Card,8/13/2024,,,,
320,T000319,C5372,199,10-07-2026,2100,Home,11.03,Credit Card,07-06-2024,,,,
321,T000320,C7948,200,11-07-2026,2100,Beauty,180.55,PayPal,09-02-2024,,,,
322,T000321,C9902,201,12-07-2026,2100,Electronics,83.07,Credit Card,7/18/2024,,,,
323,T000322,C1574,202,13-07-2026,2100,Clothing,25.55,PayPal,10-05-2024,,,,
324,T000323,C6661,203,14-07-2026,2100,Toys,5.25,Credit Card,4/15/2025,,,,
325,T000324,C2844,204,15-07-2026,2100,Beauty,136.16,Gift Card,05-08-2025,,,,
326,T000325,C6108,205,16-07-2026,2100,Clothing,101.97,PayPal,12/31/2024,,,,
327,T000326,C9872,206,17-07-2026,2100,Beauty,5.95,PayPal,4/14/2025,,,,
328,T000327,C8381,207,18-07-2026,2100,Home,51.36,Credit Card,09-03-2024,,,,
329,T000328,C7801,208,19-07-2026,2100,Clothing,3.76,PayPal,10/27/2024,,,,
330,T000329,C3094,209,20-07-2026,2100,Toys,14.92,PayPal,10/23/2024,,,,
331,T000330,C5083,210,21-07-2026,2100,Toys,237.94,PayPal,4/30/2025,,,,
332,T000331,C3852,211,22-07-2026,2100,Clothing,14.09,Crypto,4/27/2025,,,,
333,T000332,C5774,212,23-07-2026,2100,Beauty,52.9,PayPal,6/25/2025,,,,
334,T000333,C8940,213,24-07-2026,2100,Electronics,71.59,Credit Card,8/30/2024,,,,
335,T000334,C8539,214,25-07-2026,2100,Electronics,54.98,Gift Card,12/24/2024,,,,
336,T000335,C8776,215,26-07-2026,2100,Home,66.46,Crypto,11-07-2024,,,,
337,T000336,C8087,216,27-07-2026,2100,Electronics,10.81,Crypto,01-12-2025,,,,
338,T000337,C7182,217,28-07-2026,2100,Clothing,128.5,Crypto,4/15/2025,,,,
339,T000338,C7180,218,29-07-2026,2100,Toys,14.34,Crypto,8/21/2024,,,,
340,T000339,C3758,219,30-07-2026,2100,Electronics,59.71,Credit Card,10/30/2024,,,,
341,T000340,C7713,220,31-07-2026,2100,Home,41.5,PayPal,9/24/2024,,,,
342,T000341,C8133,221,01-08-2026,2100,Toys,150.62,PayPal,2/21/2025,,,,
343,T000342,C3546,222,02-08-2026,2100,Home,0.53,Gift Card,11-01-2024,,,,
344,T000343,C7883,223,03-08-2026,2100,Home,4.5,Credit Card,10/16/2024,,,,
345,T000344,C5876,224,04-08-2026,2100,Toys,58.23,Crypto,01-08-2025,,,,
346,T000345,C9923,225,05-08-2026,2100,Electronics,4.24,Gift Card,8/14/2024,,,,
347,T000346,C1337,226,06-08-2026,2100,Clothing,49.15,Crypto,10/18/2024,,,,
348,T000347,C5579,227,07-08-2026,2100,Clothing,17.66,Crypto,12/16/2024,,,,
349,T000348,C1077,228,08-08-2026,2100,Toys,125.82,Crypto,12/13/2024,,,,
350,T000349,C2712,229,09-08-2026,2100,Toys,66.61,Credit Card,01-05-2025,,,,
351,T000350,C4534,230,10-08-2026,2100,Electronics,34,Gift Card,12/18/2024,,,,
352,T000351,C7804,231,11-08-2026,2100,Clothing,27.22,Crypto,8/30/2024,,,,
353,T000352,C4697,232,12-08-2026,2100,Home,36.84,Crypto,12-12-2024,,,,
354,T000353,C9016,233,13-08-2026,2100,Home,89.82,Crypto,1/23/2025,,,,
355,T000354,C9656,234,14-08-2026,2100,Toys,1.32,Crypto,3/28/2025,,,,
356,T000355,C2371,235,15-08-2026,2100,Toys,22.32,Gift Card,9/23/2024,,,,
357,T000356,C3878,236,16-08-2026,2100,Beauty,28.65,Crypto,9/27/2024,,,,
358,T000357,C5913,237,17-08-2026,2100,Electronics,157.89,Credit Card,1/13/2025,,,,
359,T000358,C4789,238,18-08-2026,2100,Home,20.59,Credit Card,10/30/2024,,,,
360,T000359,C4087,239,19-08-2026,2100,Toys,18.02,Crypto,12-02-2024,,,,
361,T000360,C2285,240,20-08-2026,2100,Electronics,99.28,Crypto,09-09-2024,,,,
362,T000361,C6710,241,21-08-2026,2100,Home,106.44,Credit Card,6/22/2025,,,,
363,T000362,C3060,242,22-08-2026,2100,Electronics,55.06,Crypto,3/22/2025,,,,
364,T000363,C7622,243,23-08-2026,2100,Clothing,43.5,Credit Card,2/14/2025,,,,
365,T000364,C5713,244,24-08-2026,2100,Toys,1.35,Crypto,12/21/2024,,,,
366,T000365,C8510,245,25-08-2026,2100,Home,34.07,Gift Card,10-08-2024,,,,
367,T000366,C2513,246,26-08-2026,2100,Electronics,57.51,Gift Card,12-10-2024,,,,
368,T000367,C8547,247,27-08-2026,2100,Home,11.63,Gift Card,6/23/2025,,,,
369,T000368,C6399,248,28-08-2026,2100,Toys,7.8,Crypto,10/16/2024,,,,
370,T000369,C2742,249,29-08-2026,2100,Home,61.35,PayPal,06-11-2025,,,,
371,T000370,C6327,250,30-08-2026,2100,Electronics,30.76,PayPal,7/28/2024,,,,
372,T000371,C7760,251,31-08-2026,2100,Home,4.78,PayPal,11-08-2024,,,,
373,T000372,C3817,252,01-09-2026,2100,Beauty,35.59,Credit Card,01-12-2025,,,,
374,T000373,C9158,253,02-09-2026,2100,Clothing,4.69,PayPal,08-03-2024,,,,
375,T000374,C2705,254,03-09-2026,2100,Beauty,118.1,PayPal,5/20/2025,,,,
376,T000375,C5544,255,04-09-2026,2100,Clothing,27.03,Gift Card,07-07-2024,,,,
377,T000376,C4017,256,05-09-2026,2100,Beauty,10.94,PayPal,01-04-2025,,,,
378,T000377,C5215,257,06-09-2026,2100,Electronics,85.16,Crypto,10/30/2024,,,,
379,T000378,C1537,258,07-09-2026,2100,Home,70.73,PayPal,5/28/2025,,,,
380,T000379,C9715,259,08-09-2026,2100,Home,2.46,Crypto,03-06-2025,,,,
381,T000380,C6908,260,09-09-2026,2100,Toys,71.97,Gift Card,10-10-2024,,,,
382,T000381,C5485,261,10-09-2026,2100,Toys,113.35,Credit Card,01-04-2025,,,,
383,T000382,C5642,262,11-09-2026,2100,Home,53.83,PayPal,6/26/2025,,,,
384,T000383,C7606,263,12-09-2026,2100,Home,49.91,Gift Card,8/21/2024,,,,
385,T000384,C8440,264,13-09-2026,2100,Toys,53.39,Credit Card,12-12-2024,,,,
386,T000385,C2229,265,14-09-2026,2100,Clothing,217.31,PayPal,6/17/2025,,,,
387,T000386,C8331,266,15-09-2026,2100,Beauty,73.45,Crypto,5/17/2025,,,,
388,T000387,C9634,267,16-09-2026,2100,Clothing,58.1,Credit Card,06-03-2025,,,,
389,T000388,C5264,268,17-09-2026,2100,Clothing,81.69,PayPal,6/20/2025,,,,
390,T000389,C9856,269,18-09-2026,2100,Clothing,99.47,PayPal,09-03-2024,,,,
391,T000390,C8300,270,19-09-2026,2100,Home,14.3,PayPal,8/16/2024,,,,
392,T000391,C5913,271,20-09-2026,2100,Toys,100.22,Credit Card,1/14/2025,,,,
393,T000392,C5635,272,21-09-2026,2100,Electronics,178.42,Gift Card,8/28/2024,,,,
394,T000393,C4204,273,22-09-2026,2100,Home,8.34,Credit Card,5/18/2025,,,,
395,T000394,C1552,274,23-09-2026,2100,Beauty,127.67,PayPal,3/13/2025,,,,
396,T000395,C8453,275,24-09-2026,2100,Toys,74.07,Gift Card,08-11-2024,,,,
397,T000396,C6143,276,25-09-2026,2100,Beauty,162.18,Gift Card,09-02-2024,,,,
398,T000397,C6460,277,26-09-2026,2100,Beauty,374.42,PayPal,5/28/2025,,,,
399,T000398,C6046,278,27-09-2026,2100,Beauty,1.41,Gift Card,4/30/2025,,,,
400,T000399,C7165,279,28-09-2026,2100,Toys,40.53,PayPal,04-11-2025,,,,
401,T000400,C1139,280,29-09-2026,2100,Beauty,31.18,PayPal,3/16/2025,,,,
402,T000401,C9553,281,30-09-2026,2100,Electronics,261.49,Gift Card,12-12-2024,,,,
403,T000402,C7769,282,01-10-2026,2100,Clothing,6.55,Gift Card,09-06-2024,,,,
404,T000403,C2249,283,02-10-2026,2100,Home,10.85,Gift Card,2/25/2025,,,,
405,T000404,C1006,284,03-10-2026,2100,Clothing,122.94,Credit Card,01-03-2025,,,,
406,T000405,C5995,285,04-10-2026,2100,Home,45.9,Gift Card,12/25/2024,,,,
407,T000406,C6908,286,05-10-2026,2100,Home,26.29,Credit Card,4/13/2025,,,,
408,T000407,C7936,287,06-10-2026,2100,Clothing,38.34,Credit Card,5/20/2025,,,,
409,T000408,C8549,288,07-10-2026,2100,Toys,100.27,Gift Card,7/13/2024,,,,
410,T000409,C5598,289,08-10-2026,2100,Beauty,42.74,Crypto,4/27/2025,,,,
411,T000410,C3547,290,09-10-2026,2100,Home,0.59,PayPal,2/17/2025,,,,
412,T000411,C1341,291,10-10-2026,2100,Toys,24.22,Crypto,5/16/2025,,,,
413,T000412,C9969,292,11-10-2026,2100,Home,53.52,Crypto,01-03-2025,,,,
414,T000413,C2759,293,12-10-2026,2100,Electronics,63.6,Crypto,01-03-2025,,,,
415,T000414,C1701,294,13-10-2026,2100,Home,22.04,Credit Card,10-12-2024,,,,
416,T000415,C9122,295,14-10-2026,2100,Clothing,116.05,Gift Card,07-08-2024,,,,
417,T000416,C9845,296,15-10-2026,2100,Toys,15.28,Gift Card,12-02-2024,,,,
418,T000417,C2457,297,16-10-2026,2100,Home,84.84,Crypto,02-02-2025,,,,
419,T000418,C3444,298,17-10-2026,2100,Electronics,148.42,Credit Card,06-11-2025,,,,
420,T000419,C7745,299,18-10-2026,2100,Electronics,70.07,Crypto,11-11-2024,,,,
421,T000420,C3859,300,19-10-2026,2100,Home,10.67,Gift Card,8/31/2024,,,,
422,T000421,C4966,301,20-10-2026,2100,Toys,52.86,Gift Card,12/25/2024,,,,
423,T000422,C5137,302,21-10-2026,2100,Electronics,85.23,Crypto,9/26/2024,,,,
424,T000423,C4167,303,22-10-2026,2100,Clothing,71.98,Credit Card,08-05-2024,,,,
425,T000424,C5497,304,23-10-2026,2100,Home,0.73,Gift Card,5/30/2025,,,,
426,T000425,C7421,305,24-10-2026,2100,Toys,27.62,Crypto,7/20/2024,,,,
427,T000426,C9269,306,25-10-2026,2100,Home,5.58,Gift Card,12/15/2024,,,,
428,T000427,C1119,307,26-10-2026,2100,Beauty,48.35,Crypto,04-09-2025,,,,
429,T000428,C9437,308,27-10-2026,2100,Toys,46.93,Gift Card,03-04-2025,,,,
430,T000429,C3616,309,28-10-2026,2100,Beauty,23.36,Gift Card,04-09-2025,,,,
431,T000430,C8098,310,29-10-2026,2100,Electronics,234.17,Crypto,12/30/2024,,,,
432,T000431,C9279,311,30-10-2026,2100,Toys,22.69,Crypto,03-03-2025,,,,
433,T000432,C3698,312,31-10-2026,2100,Electronics,280.43,Gift Card,3/23/2025,,,,
434,T000433,C5317,313,01-11-2026,2100,Toys,12.48,PayPal,8/26/2024,,,,
435,T000434,C8311,314,02-11-2026,2100,Electronics,158.18,Credit Card,11/18/2024,,,,
436,T000435,C4033,315,03-11-2026,2100,Toys,11.43,Gift Card,3/17/2025,,,,
437,T000436,C8976,316,04-11-2026,2100,Beauty,20.5,Credit Card,10/13/2024,,,,
438,T000437,C7441,317,05-11-2026,2100,Home,261.04,Crypto,11/21/2024,,,,
439,T000438,C2272,318,06-11-2026,2100,Toys,15.99,Gift Card,01-04-2025,,,,
440,T000439,C5754,319,07-11-2026,2100,Toys,69.27,Crypto,07-04-2024,,,,
441,T000440,C5212,320,08-11-2026,2100,Electronics,16.3,Gift Card,09-09-2024,,,,
442,T000441,C9423,321,09-11-2026,2100,Clothing,41.39,PayPal,3/13/2025,,,,
443,T000442,C1663,322,10-11-2026,2100,Home,54.82,Gift Card,9/15/2024,,,,
444,T000443,C2632,323,11-11-2026,2100,Clothing,230.46,Gift Card,8/31/2024,,,,
445,T000444,C1672,324,12-11-2026,2100,Toys,49.64,Gift Card,9/15/2024,,,,
446,T000445,C3704,325,13-11-2026,2100,Electronics,53.2,PayPal,7/18/2024,,,,
447,T000446,C9223,326,14-11-2026,2100,Home,77.39,Gift Card,12/16/2024,,,,
448,T000447,C8315,327,15-11-2026,2100,Toys,14.62,PayPal,4/29/2025,,,,
449,T000448,C6381,328,16-11-2026,2100,Home,15.45,Gift Card,02-09-2025,,,,
450,T000449,C3677,329,17-11-2026,2100,Beauty,126.69,Crypto,01-01-2025,,,,
451,T000450,C3979,330,18-11-2026,2100,Clothing,37.71,Crypto,02-12-2025,,,,
452,T000451,C8807,331,19-11-2026,2100,Clothing,77.89,Credit Card,2/22/2025,,,,
453,T000452,C9348,332,20-11-2026,2100,Electronics,18.27,Gift Card,1/27/2025,,,,
454,T000453,C4859,333,21-11-2026,2100,Toys,58.39,Crypto,02-11-2025,,,,
455,T000454,C6796,334,22-11-2026,2100,Toys,58.95,Gift Card,11-07-2024,,,,
456,T000455,C6712,335,23-11-2026,2100,Toys,93.55,PayPal,7/27/2024,,,,
457,T000456,C5123,336,24-11-2026,2100,Toys,18.33,PayPal,03-06-2025,,,,
458,T000457,C5000,337,25-11-2026,2100,Clothing,95.97,Credit Card,3/25/2025,,,,
459,T000458,C9819,338,26-11-2026,2100,Beauty,24.19,Credit Card,8/28/2024,,,,
460,T000459,C3820,339,27-11-2026,2100,Beauty,6.22,Crypto,7/21/2024,,,,
461,T000460,C9643,340,28-11-2026,2100,Home,87.82,Crypto,10/31/2024,,,,
462,T000461,C5348,341,29-11-2026,2100,Clothing,55.93,PayPal,8/14/2024,,,,
463,T000462,C5914,342,30-11-2026,2100,Electronics,58.58,Credit Card,12/28/2024,,,,
464,T000463,C9798,343,01-12-2026,2100,Clothing,83.59,Crypto,11-11-2024,,,,
465,T000464,C1797,344,02-12-2026,2100,Toys,37.87,Gift Card,10/22/2024,,,,
466,T000465,C1745,345,03-12-2026,2100,Home,295.76,Credit Card,08-01-2024,,,,
467,T000466,C3417,346,04-12-2026,2100,Home,34.89,Credit Card,05-01-2025,,,,
468,T000467,C8884,347,05-12-2026,2100,Home,3.54,PayPal,5/27/2025,,,,
469,T000468,C9044,348,06-12-2026,2100,Toys,126,Credit Card,06-07-2025,,,,
470,T000469,C2845,349,07-12-2026,2100,Clothing,10.96,Gift Card,3/29/2025,,,,
471,T000470,C8002,350,08-12-2026,2100,Electronics,60.4,Credit Card,5/22/2025,,,,
472,T000471,C4705,351,09-12-2026,2100,Clothing,122.84,Credit Card,11/20/2024,,,,
473,T000472,C1630,352,10-12-2026,2100,Clothing,3.42,Credit Card,9/29/2024,,,,
474,T000473,C2934,353,11-12-2026,2100,Electronics,65.25,Credit Card,03-02-2025,,,,
475,T000474,C6387,354,12-12-2026,2100,Beauty,76.37,Gift Card,06-07-2025,,,,
476,T000475,C1460,355,13-12-2026,2100,Clothing,67.62,Crypto,11/16/2024,,,,
477,T000476,C2183,356,14-12-2026,2100,Beauty,56.38,Credit Card,05-01-2025,,,,
478,T000477,C6441,357,15-12-2026,2100,Toys,21.99,Credit Card,08-11-2024,,,,
479,T000478,C8419,358,16-12-2026,2100,Toys,24.97,PayPal,4/15/2025,,,,
480,T000479,C3417,359,17-12-2026,2100,Toys,27.88,Crypto,08-05-2024,,,,
481,T000480,C2936,360,18-12-2026,2100,Clothing,125.78,Gift Card,10/30/2024,,,,
482,T000481,C2998,361,19-12-2026,2100,Home,32.28,Credit Card,1/28/2025,,,,
483,T000482,C3642,362,20-12-2026,2100,Home,22.6,PayPal,6/17/2025,,,,
484,T000483,C3050,363,21-12-2026,2100,Toys,191.51,Gift Card,08-08-2024,,,,
485,T000484,C6503,364,22-12-2026,2100,Electronics,81.62,PayPal,01-08-2025,,,,
486,T000485,C4025,365,23-12-2026,2100,Beauty,35.06,Crypto,02-10-2025,,,,
487,T000486,C3284,366,24-12-2026,2100,Electronics,17.02,Gift Card,4/25/2025,,,,
488,T000487,C6963,367,25-12-2026,2100,Clothing,39.21,Credit Card,01-12-2025,,,,
489,T000488,C4599,368,26-12-2026,2100,Clothing,107.12,Gift Card,9/14/2024,,,,
490,T000489,C2079,369,27-12-2026,2100,Home,429.94,Gift Card,1/14/2025,,,,
491,T000490,C7464,370,28-12-2026,2100,Beauty,72.07,PayPal,6/28/2024,,,,
492,T000491,C3491,371,29-12-2026,2100,Toys,91.98,PayPal,06-08-2025,,,,
493,T000492,C1996,372,30-12-2026,2100,Home,23.35,Crypto,9/28/2024,,,,
494,T000493,C6777,373,31-12-2026,2100,Home,40.34,PayPal,05-07-2025,,,,
495,T000494,C3700,374,01-01-2027,2100,Toys,140.22,Crypto,04-04-2025,,,,
496,T000495,C5891,375,02-01-2027,2100,Beauty,8.58,PayPal,10-06-2024,,,,
497,T000496,C8774,376,03-01-2027,2100,Electronics,81.4,Credit Card,10/25/2024,,,,
498,T000497,C1719,377,04-01-2027,2100,Beauty,51.09,Crypto,12/20/2024,,,,
499,T000498,C1300,378,05-01-2027,2100,Beauty,78.71,Gift Card,07-01-2024,,,,
500,T000499,C7887,379,06-01-2027,2100,Beauty,20.93,Gift Card,10/26/2024,,,,
501,T000500,C5027,380,07-01-2027,2100,Toys,154.4,PayPal,3/19/2025,,,,
502,T000501,C5157,381,08-01-2027,2100,Electronics,89.85,PayPal,4/17/2025,,,,
503,T000502,C2157,382,09-01-2027,2100,Beauty,70.96,PayPal,01-11-2025,,,,
504,T000503,C9923,383,10-01-2027,2100,Clothing,60.38,Crypto,08-09-2024,,,,
505,T000504,C1300,384,11-01-2027,2100,Electronics,51.08,Crypto,10-12-2024,,,,
506,T000505,C6908,385,12-01-2027,2100,Toys,35.79,Crypto,8/17/2024,,,,
507,T000506,C9634,386,13-01-2027,2100,Clothing,161.96,PayPal,5/13/2025,,,,
508,T000507,C1792,387,14-01-2027,2100,Electronics,102.48,Gift Card,10/20/2024,,,,
509,T000508,C5556,388,15-01-2027,2100,Home,76.46,Crypto,5/17/2025,,,,
510,T000509,C7127,389,16-01-2027,2100,Clothing,160.56,Credit Card,11/28/2024,,,,
511,T000510,C1602,390,17-01-2027,2100,Toys,272,Gift Card,10-09-2024,,,,
512,T000511,C4893,391,18-01-2027,2100,Home,12.07,Gift Card,11/24/2024,,,,
513,T000512,C5895,392,19-01-2027,2100,Home,19.52,Gift Card,10/24/2024,,,,
514,T000513,C8881,393,20-01-2027,2100,Clothing,19.17,Gift Card,5/21/2025,,,,
515,T000514,C7171,394,21-01-2027,2100,Electronics,82.93,Crypto,6/26/2025,,,,
516,T000515,C7606,395,22-01-2027,2100,Electronics,55.55,Crypto,6/14/2025,,,,
517,T000516,C3479,396,23-01-2027,2100,Beauty,133.28,PayPal,07-05-2024,,,,
518,T000517,C5181,397,24-01-2027,2100,Beauty,131.6,Gift Card,01-07-2025,,,,
519,T000518,C9875,398,25-01-2027,2100,Toys,72.85,Gift Card,11/28/2024,,,,
520,T000519,C5155,399,26-01-2027,2100,Home,52.66,PayPal,7/13/2024,,,,
521,T000520,C9748,400,27-01-2027,2100,Clothing,105.4,PayPal,03-11-2025,,,,
522,T000521,C5282,401,28-01-2027,2100,Home,3.61,Credit Card,8/29/2024,,,,
523,T000522,C8421,402,29-01-2027,2100,Clothing,37.27,Crypto,7/15/2024,,,,
524,T000523,C1986,403,30-01-2027,2100,Clothing,33.65,Credit Card,3/15/2025,,,,
525,T000524,C7209,404,31-01-2027,2100,Beauty,92.46,Credit Card,3/16/2025,,,,
526,T000525,C4107,405,01-02-2027,2100,Clothing,59.3,PayPal,1/21/2025,,,,
527,T000526,C3668,406,02-02-2027,2100,Clothing,80.14,Credit Card,10/28/2024,,,,
528,T000527,C6360,407,03-02-2027,2100,Toys,95.81,PayPal,12-09-2024,,,,
529,T000528,C4003,408,04-02-2027,2100,Home,26.87,Credit Card,05-08-2025,,,,
530,T000529,C2456,409,05-02-2027,2100,Clothing,59.58,Credit Card,2/18/2025,,,,
531,T000530,C5344,410,06-02-2027,2100,Toys,558.02,Credit Card,04-11-2025,,,,
532,T000531,C1978,411,07-02-2027,2100,Home,15.69,Crypto,10/13/2024,,,,
533,T000532,C7371,412,08-02-2027,2100,Beauty,16.09,Gift Card,08-11-2024,,,,
534,T000533,C8744,413,09-02-2027,2100,Beauty,76.37,Crypto,6/18/2025,,,,
535,T000534,C1465,414,10-02-2027,2100,Electronics,145.9,PayPal,8/15/2024,,,,
536,T000535,C8951,415,11-02-2027,2100,Home,175.26,PayPal,1/25/2025,,,,
537,T000536,C4493,416,12-02-2027,2100,Electronics,192.25,Gift Card,10/31/2024,,,,
538,T000537,C8274,417,13-02-2027,2100,Electronics,2.71,Crypto,7/31/2024,,,,
539,T000538,C5450,418,14-02-2027,2100,Home,52.19,PayPal,6/20/2025,,,,
540,T000539,C8534,419,15-02-2027,2100,Electronics,193.48,Credit Card,07-06-2024,,,,
541,T000540,C2044,420,16-02-2027,2100,Home,17.89,Credit Card,8/22/2024,,,,
542,T000541,C5540,421,17-02-2027,2100,Clothing,8.39,PayPal,05-07-2025,,,,
543,T000542,C4705,422,18-02-2027,2100,Beauty,4.74,Crypto,09-01-2024,,,,
544,T000543,C6879,423,19-02-2027,2100,Beauty,52.06,PayPal,11-11-2024,,,,
545,T000544,C5400,424,20-02-2027,2100,Home,40.31,Crypto,05-05-2025,,,,
546,T000545,C1790,425,21-02-2027,2100,Toys,2.85,Gift Card,05-07-2025,,,,
547,T000546,C3480,426,22-02-2027,2100,Clothing,142.36,Gift Card,1/16/2025,,,,
548,T000547,C3590,427,23-02-2027,2100,Toys,69.47,Credit Card,05-04-2025,,,,
549,T000548,C5171,428,24-02-2027,2100,Clothing,13.71,Crypto,11-05-2024,,,,
550,T000549,C4431,429,25-02-2027,2100,Home,67.63,Credit Card,7/30/2024,,,,
551,T000550,C1805,430,26-02-2027,2100,Electronics,12.12,PayPal,8/23/2024,,,,
552,T000551,C1259,431,27-02-2027,2100,Toys,38.98,Gift Card,12/21/2024,,,,
553,T000552,C2190,432,28-02-2027,2100,Home,18.89,Gift Card,04-09-2025,,,,
554,T000553,C8240,433,01-03-2027,2100,Home,115.21,Credit Card,12-11-2024,,,,
555,T000554,C3851,434,02-03-2027,2100,Electronics,17.15,Crypto,8/15/2024,,,,
556,T000555,C2684,435,03-03-2027,2100,Electronics,35.71,PayPal,11/15/2024,,,,
557,T000556,C1671,436,04-03-2027,2100,Clothing,290.15,PayPal,12-06-2024,,,,
558,T000557,C5685,437,05-03-2027,2100,Home,10.72,Gift Card,1/30/2025,,,,
559,T000558,C1468,438,06-03-2027,2100,Beauty,218.79,PayPal,10/15/2024,,,,
560,T000559,C2571,439,07-03-2027,2100,Electronics,69.31,Crypto,8/24/2024,,,,
561,T000560,C3171,440,08-03-2027,2100,Toys,29.1,Crypto,8/19/2024,,,,
562,T000561,C4238,441,09-03-2027,2100,Clothing,119.54,PayPal,11/26/2024,,,,
563,T000562,C5498,442,10-03-2027,2100,Home,52.12,PayPal,11-03-2024,,,,
564,T000563,C1273,443,11-03-2027,2100,Clothing,71.32,Credit Card,06-09-2025,,,,
565,T000564,C9914,444,12-03-2027,2100,Beauty,27.73,Gift Card,9/27/2024,,,,
566,T000565,C2601,445,13-03-2027,2100,Home,8.02,Crypto,4/27/2025,,,,
567,T000566,C9634,446,14-03-2027,2100,Home,34.83,PayPal,10-07-2024,,,,
568,T000567,C2361,447,15-03-2027,2100,Beauty,114.19,PayPal,11-06-2024,,,,
569,T000568,C1448,448,16-03-2027,2100,Clothing,210.43,PayPal,12/23/2024,,,,
570,T000569,C7379,449,17-03-2027,2100,Clothing,2.82,Crypto,08-10-2024,,,,
571,T000570,C3762,450,18-03-2027,2100,Clothing,6.09,Crypto,6/27/2024,,,,
572,T000571,C8787,451,19-03-2027,2100,Home,0.15,Credit Card,11/18/2024,,,,
573,T000572,C5797,452,20-03-2027,2100,Beauty,21.91,Gift Card,8/18/2024,,,,
574,T000573,C7146,453,21-03-2027,2100,Clothing,65.61,Credit Card,03-04-2025,,,,
575,T000574,C1572,454,22-03-2027,2100,Home,27.89,Crypto,11-01-2024,,,,
576,T000575,C8253,455,23-03-2027,2100,Electronics,7.86,PayPal,7/16/2024,,,,
577,T000576,C2996,456,24-03-2027,2100,Clothing,46.11,PayPal,12-10-2024,,,,
578,T000577,C6138,457,25-03-2027,2100,Beauty,189.78,Crypto,02-10-2025,,,,
579,T000578,C1892,458,26-03-2027,2100,Clothing,85.07,Crypto,8/29/2024,,,,
580,T000579,C4526,459,27-03-2027,2100,Toys,147.1,Crypto,09-06-2024,,,,
581,T000580,C5814,460,28-03-2027,2100,Toys,148.58,Credit Card,05-12-2025,,,,
582,T000581,C4940,461,29-03-2027,2100,Clothing,19.62,Crypto,11/30/2024,,,,
583,T000582,C5051,462,30-03-2027,2100,Home,48.89,Gift Card,1/21/2025,,,,
584,T000583,C3515,463,31-03-2027,2100,Toys,194.58,PayPal,8/18/2024,,,,
585,T000584,C9655,464,01-04-2027,2100,Clothing,23.23,Gift Card,1/18/2025,,,,
586,T000585,C6211,465,02-04-2027,2100,Home,33.56,Gift Card,05-06-2025,,,,
587,T000586,C6068,466,03-04-2027,2100,Beauty,224.53,PayPal,5/15/2025,,,,
588,T000587,C8731,467,04-04-2027,2100,Electronics,14.88,Gift Card,6/25/2025,,,,
589,T000588,C9437,468,05-04-2027,2100,Beauty,8.34,Credit Card,7/16/2024,,,,
590,T000589,C2948,469,06-04-2027,2100,Home,49.8,PayPal,11/22/2024,,,,
591,T000590,C5073,470,07-04-2027,2100,Clothing,66.01,Crypto,2/20/2025,,,,
592,T000591,C2160,471,08-04-2027,2100,Beauty,10.79,Crypto,8/29/2024,,,,
